stim_idx,stim_num_int,stimulus_num,video_path,video_exists,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,arousal_score,dominance_score,valence_score,approach_score,attention_score,certainty_score,commitment_score,control_score,effort_score,fairness_score,identity_score,obstruction_score,safety_score,upswing_score
1556,1557,stimulus_1557,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1557.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.041667,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.375,0.0,0.083333,0.41667,0.0,0.0,0.0,7.1111,4.8889,6.4444,7.0,6.0,5.6667,5.1111,6.3333,1.7778,6.6667,5.6667,2.5556,6.1111,5.5556
1557,1558,stimulus_1558,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1558.mp4,True,0.25,0.25,0.0,0.66667,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,0.0,0.0,6.3333,5.1111,7.4444,7.1111,6.7778,5.7778,5.7778,7.6667,2.2222,6.3333,5.0,3.8889,6.1111,6.8889
1558,1559,stimulus_1559,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1559.mp4,True,0.083333,0.0,0.0,0.16667,0.0,0.16667,0.16667,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1111,6.1111,6.1111,5.6667,5.6667,5.4444,4.6667,5.3333,2.5556,5.8889,5.0,3.3333,3.7778,5.7778
1559,1560,stimulus_1560,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1560.mp4,True,0.083333,0.0,0.16667,0.041667,0.0,0.0,0.29167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.33333,0.0,0.0,7.0,5.6667,5.7778,5.2222,6.8889,5.6667,4.7778,7.2222,3.0,6.2222,5.3333,4.2222,6.0,6.2222
1560,1561,stimulus_1561,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1561.mp4,True,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,4.6667,4.6667,4.0,4.2222,5.0,5.7778,3.2222,6.3333,5.8889,5.3333,3.0,5.4444,4.2222,4.1111
1561,1562,stimulus_1562,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1562.mp4,True,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.33333,0.0,0.0,6.4444,3.0,1.0,1.0,6.5556,2.0,4.0,1.4444,7.2222,1.5556,2.8889,6.3333,1.7778,1.0
1562,1563,stimulus_1563,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1563.mp4,True,0.083333,0.083333,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.083333,0.083333,5.5556,5.0,5.7778,4.3333,6.1111,5.8889,5.3333,4.7778,3.7778,5.5556,5.1111,3.4444,5.7778,5.8889
1563,1564,stimulus_1564,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1564.mp4,True,0.0,0.20833,0.0,0.83333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5556,4.8889,7.3333,7.2222,7.1111,6.3333,6.3333,5.8889,1.5556,6.3333,4.4444,2.0,6.5556,7.7778
1564,1565,stimulus_1565,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1565.mp4,True,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,4.1111,5.3333,2.6667,3.0,5.7778,3.8889,3.8889,5.5556,3.6667,4.1111,4.1111,5.4444,3.8889,5.5556
1565,1566,stimulus_1566,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1566.mp4,True,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,5.3333,4.2222,5.3333,4.5556,6.4444,4.4444,3.3333,6.5556,5.1111,5.8889,3.5556,2.4444,5.4444,6.1111
1566,1567,stimulus_1567,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1567.mp4,True,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2222,3.8889,5.3333,4.6667,5.5556,4.1111,5.6667,4.8889,3.1111,5.3333,5.3333,5.4444,6.1111,4.7778
1567,1568,stimulus_1568,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1568.mp4,True,0.16667,0.0,0.083333,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29167,0.041667,0.083333,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,6.4444,5.3333,6.8889,6.7778,6.7778,6.0,6.3333,7.0,2.7778,6.3333,6.3333,2.6667,3.6667,6.6667
1568,1569,stimulus_1569,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1569.mp4,True,0.083333,0.25,0.0,0.29167,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.45833,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,6.6667,4.0,8.5556,7.3333,6.6667,6.8889,6.8889,8.1111,2.1111,7.0,6.7778,2.2222,7.6667,8.3333
1569,1570,stimulus_1570,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1570.mp4,True,0.16667,0.0,0.0,0.16667,0.0,0.083333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.33333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.083333,0.0,0.16667,0.0,0.33333,7.4444,7.0,6.7778,6.0,7.5556,6.0,5.3333,6.7778,3.1111,6.0,5.2222,3.6667,4.5556,8.0
1570,1571,stimulus_1571,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1571.mp4,True,0.0,0.0,0.20833,0.16667,0.0,0.0,0.25,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,6.8889,6.0,6.8889,7.3333,7.4444,5.1111,4.1111,8.6667,2.2222,5.7778,4.8889,3.4444,5.8889,6.8889
1571,1572,stimulus_1572,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1572.mp4,True,0.083333,0.25,0.0,0.33333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,6.2222,4.4444,8.8889,8.3333,6.6667,7.0,7.5556,8.3333,1.6667,7.3333,4.6667,1.4444,7.5556,8.0
1572,1573,stimulus_1573,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1573.mp4,True,0.0,0.0,0.625,0.083333,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,6.5556,4.1111,6.3333,4.6667,6.1111,5.7778,5.5556,6.7778,3.6667,6.0,4.5556,3.6667,4.6667,6.3333
1573,1574,stimulus_1574,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1574.mp4,True,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.16667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.41667,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,4.7778,3.8889,5.1111,4.5556,5.7778,4.8889,5.2222,5.5556,2.7778,5.2222,4.8889,3.5556,4.3333,4.4444
1574,1575,stimulus_1575,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1575.mp4,True,0.0,0.0,0.41667,0.125,0.0,0.0,0.0,0.0,0.083333,0.083333,0.33333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4444,3.7778,4.4444,4.2222,5.8889,4.6667,3.8889,5.2222,5.2222,5.0,3.0,4.0,4.2222,5.7778
1575,1576,stimulus_1576,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1576.mp4,True,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.5,0.0,0.0,0.0,0.0,0.25,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.16667,0.083333,0.0,7.1111,5.3333,3.3333,2.4444,6.8889,5.5556,4.2222,2.7778,5.6667,1.8889,4.1111,4.5556,2.5556,2.3333
1576,1577,stimulus_1577,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1577.mp4,True,0.0,0.083333,0.083333,0.20833,0.0,0.083333,0.16667,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.083333,0.0,0.083333,7.2222,4.5556,5.8889,5.0,6.6667,5.8889,3.8889,5.4444,4.3333,6.1111,4.3333,2.7778,2.7778,7.5556
1577,1578,stimulus_1578,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1578.mp4,True,0.0,0.25,0.0,0.66667,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.083333,0.0,5.6667,3.4444,4.7778,2.4444,6.0,4.7778,4.5556,2.6667,3.8889,3.0,4.1111,3.1111,3.3333,2.7778
1578,1579,stimulus_1579,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1579.mp4,True,0.0,0.0,0.0,0.41667,0.083333,0.0,0.0,0.16667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.16667,0.083333,0.083333,0.083333,0.0,0.0,0.083333,0.0,0.16667,0.0,0.083333,5.6667,5.8889,6.1111,4.8889,6.8889,5.4444,5.1111,5.5556,4.2222,4.4444,4.3333,3.5556,5.2222,4.7778
1579,1580,stimulus_1580,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1580.mp4,True,0.0,0.125,0.0,0.66667,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,5.4444,4.3333,6.4444,5.3333,5.7778,5.5556,6.1111,5.7778,2.2222,5.8889,5.2222,2.8889,6.2222,6.2222
1580,1581,stimulus_1581,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1581.mp4,True,0.0,0.083333,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.33333,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,6.0,4.7778,6.1111,5.0,5.5556,4.8889,3.6667,5.0,1.8889,4.2222,4.6667,3.3333,6.0,5.4444
1581,1582,stimulus_1582,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1582.mp4,True,0.0,0.0,0.125,0.33333,0.0,0.0,0.125,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.0,4.3333,6.7778,6.6667,7.1111,5.4444,4.1111,6.2222,2.5556,5.8889,4.5556,3.1111,4.8889,6.4444
1582,1583,stimulus_1583,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1583.mp4,True,0.083333,0.0,0.25,0.083333,0.0,0.16667,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.20833,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,7.3333,4.5556,6.6667,5.4444,6.2222,5.6667,5.3333,5.8889,3.3333,5.2222,3.1111,2.7778,4.2222,6.0
1583,1584,stimulus_1584,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1584.mp4,True,0.25,0.083333,0.083333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.16667,0.0,0.083333,0.0,0.5,7.3333,5.4444,7.7778,4.3333,6.4444,6.0,6.0,6.3333,3.6667,6.1111,4.7778,2.8889,5.0,6.7778
1584,1585,stimulus_1585,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1585.mp4,True,0.0,0.0,0.0,0.20833,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.41667,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.041667,0.0,0.0,0.29167,0.083333,0.0,5.4444,5.5556,3.2222,3.1111,6.8889,5.4444,5.1111,2.8889,4.6667,4.4444,5.4444,4.4444,3.6667,2.8889
1585,1586,stimulus_1586,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1586.mp4,True,0.25,0.20833,0.0,0.041667,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.41667,0.083333,0.16667,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,5.7778,4.7778,6.4444,6.3333,6.4444,6.4444,5.7778,6.2222,3.6667,6.3333,6.2222,3.3333,6.5556,5.7778
1586,1587,stimulus_1587,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1587.mp4,True,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.041667,0.0,0.0,0.0,0.0,0.33333,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.33333,0.083333,0.0,5.3333,3.5556,2.2222,1.5556,6.3333,3.6667,4.1111,1.8889,6.6667,3.0,2.8889,5.8889,2.0,1.6667
1587,1588,stimulus_1588,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1588.mp4,True,0.0,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.16667,0.16667,0.083333,0.083333,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,5.6667,5.0,5.6667,5.7778,6.5556,5.7778,4.4444,8.1111,2.1111,5.7778,5.5556,2.7778,6.2222,5.8889
1588,1589,stimulus_1589,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1589.mp4,True,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.58333,0.0,0.083333,0.0,0.0,0.0,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.6667,5.5556,3.2222,2.8889,6.3333,4.4444,4.8889,5.1111,5.0,4.7778,4.0,4.8889,4.2222,4.1111
1589,1590,stimulus_1590,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1590.mp4,True,0.0,0.0,0.0,0.0,0.083333,0.375,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.58333,0.0,0.5,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5556,3.7778,2.3333,2.0,6.6667,5.1111,5.2222,2.2222,5.4444,3.8889,3.8889,4.2222,2.0,3.2222
1590,1591,stimulus_1591,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1591.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.33333,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.083333,0.0,0.0,0.58333,0.0,3.3333,4.4444,2.1111,3.2222,5.2222,4.2222,4.8889,3.0,5.6667,3.1111,4.2222,4.8889,3.1111,3.5556
1591,1592,stimulus_1592,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1592.mp4,True,0.083333,0.0,0.66667,0.083333,0.0,0.0,0.33333,0.083333,0.083333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1111,5.1111,7.3333,6.0,6.8889,5.3333,5.4444,6.8889,2.2222,5.5556,4.4444,3.3333,5.5556,5.4444
1592,1593,stimulus_1593,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1593.mp4,True,0.083333,0.0,0.0,0.41667,0.0,0.33333,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.25,0.083333,0.0,6.0,5.0,4.2222,4.0,6.7778,4.7778,5.8889,4.7778,5.0,4.8889,5.3333,5.4444,3.3333,6.2222
1593,1594,stimulus_1594,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1594.mp4,True,0.0,0.125,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.54167,0.0,0.0,0.375,0.0,0.0,0.0,6.4444,4.8889,7.2222,6.3333,6.5556,6.4444,5.2222,7.0,3.2222,6.1111,5.8889,4.0,4.8889,6.7778
1594,1595,stimulus_1595,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1595.mp4,True,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.125,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.083333,0.0,6.4444,4.8889,4.3333,3.5556,5.6667,5.4444,4.4444,3.5556,3.6667,3.4444,4.2222,3.8889,3.8889,2.8889
1595,1596,stimulus_1596,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1596.mp4,True,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.58333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6667,5.3333,2.4444,2.1111,6.0,3.4444,2.7778,5.4444,5.2222,4.7778,3.3333,5.4444,3.0,4.4444
1596,1597,stimulus_1597,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1597.mp4,True,0.16667,0.25,0.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,4.7778,4.2222,6.4444,5.3333,6.2222,6.3333,6.1111,5.8889,2.5556,4.6667,5.0,2.4444,6.1111,5.7778
1597,1598,stimulus_1598,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1598.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,7.0,5.1111,1.7778,1.4444,3.7778,5.1111,2.8889,2.5556,5.6667,4.7778,2.3333,5.8889,4.1111,2.2222
1598,1599,stimulus_1599,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1599.mp4,True,0.0,0.0,0.0,0.083333,0.0,0.41667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,6.7778,4.5556,3.6667,2.3333,6.8889,5.2222,4.3333,3.4444,4.0,4.4444,2.2222,4.0,2.0,5.1111
1599,1600,stimulus_1600,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1600.mp4,True,0.083333,0.0,0.083333,0.41667,0.083333,0.0,0.083333,0.375,0.0,0.0,0.25,0.083333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.16667,0.0,0.0,5.2222,5.6667,4.1111,2.8889,5.3333,6.2222,3.4444,5.5556,3.0,4.6667,3.5556,3.7778,5.3333,4.5556
1600,1601,stimulus_1601,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1601.mp4,True,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.5,0.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.083333,0.083333,6.2222,3.6667,2.7778,1.8889,7.1111,4.8889,4.0,2.5556,4.1111,3.3333,3.0,5.2222,2.8889,3.2222
1601,1602,stimulus_1602,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1602.mp4,True,0.0,0.083333,0.16667,0.083333,0.0,0.0,0.16667,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,5.2222,4.7778,6.3333,5.8889,6.0,6.5556,5.6667,7.1111,1.7778,5.5556,5.0,2.7778,6.5556,5.8889
1602,1603,stimulus_1603,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1603.mp4,True,0.083333,0.16667,0.0,0.29167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,5.6667,4.8889,7.3333,7.5556,6.4444,7.3333,6.3333,6.6667,1.8889,6.1111,5.4444,2.1111,6.8889,7.2222
1603,1604,stimulus_1604,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1604.mp4,True,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.16667,0.33333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,4.6667,5.4444,5.7778,6.1111,6.2222,6.3333,5.1111,6.8889,1.5556,5.3333,4.8889,4.2222,6.2222,5.7778
1604,1605,stimulus_1605,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1605.mp4,True,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.41667,0.0,0.66667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,5.4444,3.4444,2.8889,1.2222,6.0,4.2222,4.1111,3.3333,4.5556,4.7778,2.7778,5.6667,3.2222,3.3333
1605,1606,stimulus_1606,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1606.mp4,True,0.0,0.0,0.0,0.83333,0.0,0.0,0.0,0.16667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,5.6667,4.8889,6.2222,4.4444,6.3333,4.4444,3.7778,5.6667,2.1111,5.1111,2.6667,3.5556,4.7778,6.0
