subject,stimulus_num,stimulus_name,v_quartile,a_quartile,split
sub-05,41,stimulus_41,3,1,test
sub-05,42,stimulus_42,1,1,train
sub-05,43,stimulus_43,3,2,train
sub-05,44,stimulus_44,2,2,train
sub-05,45,stimulus_45,0,1,train
sub-05,46,stimulus_46,0,1,train
sub-05,47,stimulus_47,1,0,val
sub-05,48,stimulus_48,0,0,test
sub-05,49,stimulus_49,2,0,train
sub-05,50,stimulus_50,2,1,train
sub-05,51,stimulus_51,0,0,test
sub-05,52,stimulus_52,1,1,train
sub-05,53,stimulus_53,1,0,test
sub-05,54,stimulus_54,1,1,train
sub-05,55,stimulus_55,2,3,train
sub-05,56,stimulus_56,1,1,train
sub-05,57,stimulus_57,2,3,train
sub-05,58,stimulus_58,3,3,train
sub-05,59,stimulus_59,0,0,train
sub-05,60,stimulus_60,1,2,train
sub-05,61,stimulus_61,1,0,train
sub-05,62,stimulus_62,0,0,test
sub-05,63,stimulus_63,1,0,test
sub-05,64,stimulus_64,1,0,train
sub-05,65,stimulus_65,1,2,train
sub-05,66,stimulus_66,1,0,train
sub-05,67,stimulus_67,0,0,train
sub-05,68,stimulus_68,1,0,train
sub-05,69,stimulus_69,2,1,train
sub-05,70,stimulus_70,1,0,train
sub-05,71,stimulus_71,0,0,train
sub-05,72,stimulus_72,1,0,train
sub-05,73,stimulus_73,0,1,train
sub-05,74,stimulus_74,3,2,train
sub-05,75,stimulus_75,2,1,train
sub-05,76,stimulus_76,1,1,val
sub-05,77,stimulus_77,1,0,train
sub-05,78,stimulus_78,3,1,train
sub-05,79,stimulus_79,0,0,train
sub-05,80,stimulus_80,1,1,train
sub-05,81,stimulus_81,0,2,train
sub-05,82,stimulus_82,2,1,train
sub-05,83,stimulus_83,3,0,train
sub-05,84,stimulus_84,2,1,train
sub-05,85,stimulus_85,2,1,train
sub-05,86,stimulus_86,1,1,train
sub-05,87,stimulus_87,3,1,train
sub-05,88,stimulus_88,2,1,train
sub-05,89,stimulus_89,0,1,train
sub-05,90,stimulus_90,3,1,train
sub-05,91,stimulus_91,2,1,train
sub-05,92,stimulus_92,2,1,train
sub-05,93,stimulus_93,1,2,train
sub-05,94,stimulus_94,3,0,test
sub-05,95,stimulus_95,0,1,val
sub-05,96,stimulus_96,0,3,train
sub-05,97,stimulus_97,1,2,train
sub-05,98,stimulus_98,3,1,train
sub-05,99,stimulus_99,1,2,val
sub-05,100,stimulus_100,3,3,train
sub-05,101,stimulus_101,3,3,train
sub-05,102,stimulus_102,3,2,train
sub-05,103,stimulus_103,1,0,train
sub-05,104,stimulus_104,0,0,train
sub-05,105,stimulus_105,1,1,train
sub-05,106,stimulus_106,1,0,train
sub-05,107,stimulus_107,0,1,train
sub-05,108,stimulus_108,2,2,train
sub-05,109,stimulus_109,0,2,val
sub-05,110,stimulus_110,3,1,train
sub-05,111,stimulus_111,3,2,train
sub-05,112,stimulus_112,2,3,train
sub-05,113,stimulus_113,3,1,test
sub-05,114,stimulus_114,2,1,train
sub-05,115,stimulus_115,1,2,train
sub-05,116,stimulus_116,3,1,train
sub-05,117,stimulus_117,1,0,train
sub-05,118,stimulus_118,1,1,val
sub-05,119,stimulus_119,0,1,train
sub-05,120,stimulus_120,2,0,train
sub-05,121,stimulus_121,2,1,train
sub-05,122,stimulus_122,1,1,train
sub-05,123,stimulus_123,3,1,test
sub-05,124,stimulus_124,0,0,train
sub-05,125,stimulus_125,3,2,train
sub-05,126,stimulus_126,3,2,train
sub-05,127,stimulus_127,0,3,train
sub-05,128,stimulus_128,0,1,train
sub-05,129,stimulus_129,0,2,train
sub-05,130,stimulus_130,2,2,train
sub-05,131,stimulus_131,2,0,train
sub-05,132,stimulus_132,0,0,train
sub-05,133,stimulus_133,0,0,train
sub-05,134,stimulus_134,1,2,train
sub-05,135,stimulus_135,0,0,train
sub-05,136,stimulus_136,0,0,train
sub-05,137,stimulus_137,0,0,train
sub-05,138,stimulus_138,1,0,val
sub-05,139,stimulus_139,1,1,train
sub-05,140,stimulus_140,2,3,train
sub-05,141,stimulus_141,0,0,train
sub-05,142,stimulus_142,2,0,train
sub-05,143,stimulus_143,1,0,train
sub-05,144,stimulus_144,1,0,test
sub-05,145,stimulus_145,1,3,train
sub-05,146,stimulus_146,3,3,test
sub-05,147,stimulus_147,2,2,train
sub-05,148,stimulus_148,1,3,train
sub-05,149,stimulus_149,3,2,train
sub-05,150,stimulus_150,2,2,test
sub-05,151,stimulus_151,3,2,train
sub-05,152,stimulus_152,3,3,train
sub-05,153,stimulus_153,0,0,train
sub-05,154,stimulus_154,0,0,val
sub-05,155,stimulus_155,1,0,val
sub-05,156,stimulus_156,1,3,train
sub-05,157,stimulus_157,1,3,train
sub-05,158,stimulus_158,0,1,train
sub-05,159,stimulus_159,0,1,train
sub-05,160,stimulus_160,1,2,train
sub-05,161,stimulus_161,3,2,train
sub-05,162,stimulus_162,3,3,train
sub-05,163,stimulus_163,3,3,train
sub-05,164,stimulus_164,3,1,train
sub-05,165,stimulus_165,3,2,train
sub-05,166,stimulus_166,0,2,train
sub-05,167,stimulus_167,3,3,test
sub-05,168,stimulus_168,2,0,train
sub-05,169,stimulus_169,1,1,train
sub-05,170,stimulus_170,0,3,val
sub-05,171,stimulus_171,2,2,train
sub-05,172,stimulus_172,3,1,train
sub-05,173,stimulus_173,2,2,train
sub-05,174,stimulus_174,1,1,train
sub-05,175,stimulus_175,2,3,train
sub-05,176,stimulus_176,3,3,train
sub-05,177,stimulus_177,2,2,val
sub-05,178,stimulus_178,2,0,train
sub-05,179,stimulus_179,1,0,train
sub-05,180,stimulus_180,2,2,train
sub-05,181,stimulus_181,0,1,train
sub-05,182,stimulus_182,3,3,train
sub-05,183,stimulus_183,2,3,train
sub-05,184,stimulus_184,3,3,val
sub-05,185,stimulus_185,2,3,train
sub-05,186,stimulus_186,0,0,train
sub-05,187,stimulus_187,0,0,train
sub-05,188,stimulus_188,3,1,train
sub-05,189,stimulus_189,0,3,train
sub-05,190,stimulus_190,0,2,train
sub-05,191,stimulus_191,3,2,train
sub-05,192,stimulus_192,3,3,train
sub-05,193,stimulus_193,2,1,train
sub-05,194,stimulus_194,2,0,train
sub-05,195,stimulus_195,0,1,train
sub-05,196,stimulus_196,3,2,train
sub-05,197,stimulus_197,0,3,train
sub-05,198,stimulus_198,3,0,train
sub-05,199,stimulus_199,2,2,train
sub-05,200,stimulus_200,2,3,train
sub-05,201,stimulus_201,2,1,val
sub-05,202,stimulus_202,1,3,train
sub-05,203,stimulus_203,1,0,train
sub-05,204,stimulus_204,3,1,train
sub-05,205,stimulus_205,3,3,train
sub-05,206,stimulus_206,3,3,train
sub-05,207,stimulus_207,3,3,test
sub-05,208,stimulus_208,0,1,train
sub-05,209,stimulus_209,1,2,train
sub-05,210,stimulus_210,1,2,train
sub-05,211,stimulus_211,0,1,train
sub-05,212,stimulus_212,1,1,train
sub-05,213,stimulus_213,0,1,train
sub-05,214,stimulus_214,0,0,train
sub-05,215,stimulus_215,3,3,train
sub-05,216,stimulus_216,0,2,train
sub-05,217,stimulus_217,3,3,val
sub-05,218,stimulus_218,0,2,val
sub-05,219,stimulus_219,3,3,train
sub-05,220,stimulus_220,2,3,train
sub-05,221,stimulus_221,1,2,train
sub-05,222,stimulus_222,0,3,train
sub-05,223,stimulus_223,0,3,train
sub-05,224,stimulus_224,2,2,val
sub-05,225,stimulus_225,0,0,train
sub-05,226,stimulus_226,0,0,train
sub-05,227,stimulus_227,2,1,train
sub-05,228,stimulus_228,3,3,test
sub-05,229,stimulus_229,2,3,train
sub-05,230,stimulus_230,3,3,val
sub-05,231,stimulus_231,1,3,train
sub-05,232,stimulus_232,3,3,train
sub-05,233,stimulus_233,1,3,train
sub-05,234,stimulus_234,0,3,train
sub-05,235,stimulus_235,0,1,val
sub-05,236,stimulus_236,0,0,train
sub-05,237,stimulus_237,3,3,train
sub-05,238,stimulus_238,0,3,train
sub-05,239,stimulus_239,1,3,train
sub-05,240,stimulus_240,0,2,train
sub-05,241,stimulus_241,2,1,train
sub-05,242,stimulus_242,1,1,val
sub-05,243,stimulus_243,0,1,train
sub-05,244,stimulus_244,0,1,train
sub-05,245,stimulus_245,2,1,train
sub-05,246,stimulus_246,2,2,train
sub-05,247,stimulus_247,2,1,train
sub-05,248,stimulus_248,2,3,train
sub-05,249,stimulus_249,0,2,train
sub-05,250,stimulus_250,1,1,train
sub-05,251,stimulus_251,3,3,train
sub-05,252,stimulus_252,0,1,train
sub-05,253,stimulus_253,3,3,test
sub-05,254,stimulus_254,1,1,val
sub-05,255,stimulus_255,3,0,train
sub-05,256,stimulus_256,3,3,train
sub-05,257,stimulus_257,2,1,train
sub-05,258,stimulus_258,3,3,val
sub-05,259,stimulus_259,0,3,train
sub-05,260,stimulus_260,3,3,train
sub-05,261,stimulus_261,3,3,train
sub-05,262,stimulus_262,1,3,train
sub-05,263,stimulus_263,2,0,train
sub-05,264,stimulus_264,3,3,test
sub-05,265,stimulus_265,2,1,train
sub-05,266,stimulus_266,0,3,train
sub-05,267,stimulus_267,3,1,train
sub-05,268,stimulus_268,0,0,val
sub-05,269,stimulus_269,0,3,val
sub-05,270,stimulus_270,1,3,train
sub-05,271,stimulus_271,0,3,train
sub-05,272,stimulus_272,1,2,train
sub-05,273,stimulus_273,3,3,train
sub-05,274,stimulus_274,3,0,train
sub-05,275,stimulus_275,3,3,train
sub-05,276,stimulus_276,0,1,train
sub-05,277,stimulus_277,3,2,train
sub-05,278,stimulus_278,0,0,train
sub-05,279,stimulus_279,0,0,val
sub-05,280,stimulus_280,2,3,test
sub-05,281,stimulus_281,2,3,train
sub-05,282,stimulus_282,1,0,train
sub-05,283,stimulus_283,1,2,train
sub-05,284,stimulus_284,2,1,train
sub-05,285,stimulus_285,1,0,test
sub-05,286,stimulus_286,2,2,train
sub-05,287,stimulus_287,2,3,train
sub-05,288,stimulus_288,0,0,train
sub-05,289,stimulus_289,3,3,train
sub-05,290,stimulus_290,2,0,train
sub-05,291,stimulus_291,3,3,train
sub-05,292,stimulus_292,3,2,train
sub-05,293,stimulus_293,3,2,train
sub-05,294,stimulus_294,2,2,test
sub-05,295,stimulus_295,3,3,train
sub-05,296,stimulus_296,3,1,train
sub-05,297,stimulus_297,3,1,train
sub-05,298,stimulus_298,2,0,train
sub-05,299,stimulus_299,0,0,train
sub-05,300,stimulus_300,1,0,train
sub-05,301,stimulus_301,3,1,train
sub-05,302,stimulus_302,2,3,train
sub-05,303,stimulus_303,2,1,train
sub-05,304,stimulus_304,3,1,train
sub-05,305,stimulus_305,2,0,train
sub-05,306,stimulus_306,0,0,train
sub-05,307,stimulus_307,3,2,train
sub-05,308,stimulus_308,0,3,train
sub-05,309,stimulus_309,2,3,train
sub-05,310,stimulus_310,2,2,train
sub-05,311,stimulus_311,2,2,train
sub-05,312,stimulus_312,0,2,train
sub-05,313,stimulus_313,1,2,train
sub-05,314,stimulus_314,2,2,train
sub-05,315,stimulus_315,3,1,train
sub-05,316,stimulus_316,0,3,train
sub-05,317,stimulus_317,3,3,train
sub-05,318,stimulus_318,1,2,val
sub-05,319,stimulus_319,3,1,train
sub-05,320,stimulus_320,3,3,train
sub-05,321,stimulus_321,3,3,val
sub-05,322,stimulus_322,3,2,train
sub-05,323,stimulus_323,3,2,train
sub-05,324,stimulus_324,1,3,train
sub-05,325,stimulus_325,3,3,train
sub-05,326,stimulus_326,1,0,train
sub-05,327,stimulus_327,2,3,train
sub-05,328,stimulus_328,3,3,train
sub-05,329,stimulus_329,0,2,train
sub-05,330,stimulus_330,2,3,train
sub-05,331,stimulus_331,3,2,val
sub-05,332,stimulus_332,0,2,train
sub-05,333,stimulus_333,1,1,train
sub-05,334,stimulus_334,1,1,train
sub-05,335,stimulus_335,0,0,train
sub-05,336,stimulus_336,2,3,test
sub-05,337,stimulus_337,3,3,val
sub-05,338,stimulus_338,1,3,train
sub-05,339,stimulus_339,3,0,val
sub-05,340,stimulus_340,1,0,train
sub-05,341,stimulus_341,1,1,train
sub-05,342,stimulus_342,2,2,train
sub-05,343,stimulus_343,2,1,train
sub-05,344,stimulus_344,3,0,train
sub-05,345,stimulus_345,0,1,train
sub-05,346,stimulus_346,2,1,val
sub-05,347,stimulus_347,2,3,train
sub-05,348,stimulus_348,3,0,train
sub-05,349,stimulus_349,2,3,train
sub-05,350,stimulus_350,1,0,test
sub-05,351,stimulus_351,1,0,train
sub-05,352,stimulus_352,0,1,train
sub-05,353,stimulus_353,3,3,train
sub-05,354,stimulus_354,3,0,train
sub-05,355,stimulus_355,0,3,train
sub-05,356,stimulus_356,3,2,train
sub-05,357,stimulus_357,2,2,train
sub-05,358,stimulus_358,3,3,train
sub-05,359,stimulus_359,1,2,train
sub-05,360,stimulus_360,2,0,train
sub-05,361,stimulus_361,2,0,train
sub-05,362,stimulus_362,3,2,train
sub-05,363,stimulus_363,0,1,train
sub-05,364,stimulus_364,0,2,train
sub-05,365,stimulus_365,3,2,train
sub-05,366,stimulus_366,3,2,train
sub-05,367,stimulus_367,1,1,train
sub-05,368,stimulus_368,2,0,train
sub-05,369,stimulus_369,2,1,train
sub-05,370,stimulus_370,1,2,train
sub-05,371,stimulus_371,1,0,train
sub-05,372,stimulus_372,1,2,train
sub-05,373,stimulus_373,1,1,val
sub-05,374,stimulus_374,0,1,val
sub-05,375,stimulus_375,1,3,train
sub-05,376,stimulus_376,1,1,train
sub-05,377,stimulus_377,0,2,train
sub-05,378,stimulus_378,1,0,train
sub-05,379,stimulus_379,0,1,test
sub-05,380,stimulus_380,3,3,train
sub-05,381,stimulus_381,3,2,train
sub-05,382,stimulus_382,1,0,train
sub-05,383,stimulus_383,0,1,train
sub-05,384,stimulus_384,0,1,train
sub-05,385,stimulus_385,1,3,val
sub-05,386,stimulus_386,2,0,train
sub-05,387,stimulus_387,0,1,test
sub-05,388,stimulus_388,3,2,train
sub-05,389,stimulus_389,0,3,test
sub-05,390,stimulus_390,1,0,train
sub-05,391,stimulus_391,3,3,train
sub-05,392,stimulus_392,3,2,train
sub-05,393,stimulus_393,0,0,train
sub-05,394,stimulus_394,2,1,train
sub-05,395,stimulus_395,1,3,train
sub-05,396,stimulus_396,3,1,test
sub-05,397,stimulus_397,2,0,train
sub-05,398,stimulus_398,1,0,test
sub-05,399,stimulus_399,2,0,train
sub-05,400,stimulus_400,3,2,test
sub-05,401,stimulus_401,1,1,train
sub-05,402,stimulus_402,2,1,train
sub-05,403,stimulus_403,3,0,val
sub-05,404,stimulus_404,2,1,train
sub-05,405,stimulus_405,3,0,test
sub-05,406,stimulus_406,0,0,train
sub-05,407,stimulus_407,2,0,train
sub-05,408,stimulus_408,1,1,train
sub-05,409,stimulus_409,3,3,train
sub-05,410,stimulus_410,3,0,train
sub-05,411,stimulus_411,3,3,train
sub-05,412,stimulus_412,2,1,train
sub-05,413,stimulus_413,3,0,train
sub-05,414,stimulus_414,0,0,train
sub-05,415,stimulus_415,2,0,train
sub-05,416,stimulus_416,2,1,train
sub-05,417,stimulus_417,0,3,train
sub-05,418,stimulus_418,3,0,train
sub-05,419,stimulus_419,1,3,val
sub-05,420,stimulus_420,3,2,train
sub-05,421,stimulus_421,3,0,train
sub-05,422,stimulus_422,0,3,train
sub-05,423,stimulus_423,0,1,train
sub-05,424,stimulus_424,1,1,train
sub-05,425,stimulus_425,3,2,train
sub-05,426,stimulus_426,3,3,train
sub-05,427,stimulus_427,2,1,train
sub-05,428,stimulus_428,1,2,train
sub-05,429,stimulus_429,3,3,train
sub-05,430,stimulus_430,2,3,train
sub-05,431,stimulus_431,3,3,train
sub-05,432,stimulus_432,3,3,val
sub-05,433,stimulus_433,2,3,train
sub-05,434,stimulus_434,0,1,train
sub-05,435,stimulus_435,0,2,val
sub-05,436,stimulus_436,0,2,train
sub-05,437,stimulus_437,0,2,train
sub-05,438,stimulus_438,3,0,test
sub-05,439,stimulus_439,0,1,train
sub-05,440,stimulus_440,1,0,train
sub-05,441,stimulus_441,0,0,train
sub-05,442,stimulus_442,1,3,train
sub-05,443,stimulus_443,0,2,train
sub-05,444,stimulus_444,0,1,train
sub-05,445,stimulus_445,3,3,test
sub-05,446,stimulus_446,3,1,train
sub-05,447,stimulus_447,2,2,train
sub-05,448,stimulus_448,1,3,train
sub-05,449,stimulus_449,2,2,test
sub-05,450,stimulus_450,0,2,train
sub-05,451,stimulus_451,0,3,train
sub-05,452,stimulus_452,3,3,train
sub-05,453,stimulus_453,1,0,val
sub-05,454,stimulus_454,3,2,train
sub-05,455,stimulus_455,1,0,test
sub-05,456,stimulus_456,2,2,train
sub-05,457,stimulus_457,1,1,test
sub-05,458,stimulus_458,3,3,train
sub-05,459,stimulus_459,1,2,train
sub-05,460,stimulus_460,0,3,train
sub-05,461,stimulus_461,0,3,test
sub-05,462,stimulus_462,3,2,train
sub-05,463,stimulus_463,2,1,train
sub-05,464,stimulus_464,0,0,train
sub-05,465,stimulus_465,3,3,train
sub-05,466,stimulus_466,0,1,train
sub-05,467,stimulus_467,2,2,train
sub-05,468,stimulus_468,2,1,train
sub-05,469,stimulus_469,2,3,train
sub-05,470,stimulus_470,1,1,train
sub-05,471,stimulus_471,2,1,val
sub-05,472,stimulus_472,3,2,train
sub-05,473,stimulus_473,2,2,test
sub-05,474,stimulus_474,0,3,train
sub-05,475,stimulus_475,1,2,test
sub-05,476,stimulus_476,2,3,val
sub-05,477,stimulus_477,1,1,val
sub-05,478,stimulus_478,2,3,train
sub-05,479,stimulus_479,3,1,train
sub-05,480,stimulus_480,3,3,train
sub-05,481,stimulus_481,0,2,train
sub-05,482,stimulus_482,0,2,train
sub-05,483,stimulus_483,3,1,train
sub-05,484,stimulus_484,1,1,train
sub-05,485,stimulus_485,1,1,train
sub-05,486,stimulus_486,1,1,train
sub-05,487,stimulus_487,2,3,train
sub-05,488,stimulus_488,1,0,test
sub-05,489,stimulus_489,0,3,val
sub-05,490,stimulus_490,0,1,val
sub-05,491,stimulus_491,2,1,train
sub-05,492,stimulus_492,0,0,test
sub-05,493,stimulus_493,2,1,test
sub-05,494,stimulus_494,0,1,train
sub-05,495,stimulus_495,0,0,train
sub-05,496,stimulus_496,1,2,train
sub-05,497,stimulus_497,1,1,train
sub-05,498,stimulus_498,1,1,train
sub-05,499,stimulus_499,1,2,train
sub-05,500,stimulus_500,1,3,train
sub-05,501,stimulus_501,3,3,train
sub-05,502,stimulus_502,1,1,test
sub-05,503,stimulus_503,2,3,train
sub-05,504,stimulus_504,1,3,train
sub-05,505,stimulus_505,1,1,val
sub-05,506,stimulus_506,2,3,train
sub-05,507,stimulus_507,3,1,train
sub-05,508,stimulus_508,1,0,train
sub-05,509,stimulus_509,1,2,train
sub-05,510,stimulus_510,1,0,val
sub-05,511,stimulus_511,3,3,val
sub-05,512,stimulus_512,0,0,test
sub-05,513,stimulus_513,0,0,train
sub-05,514,stimulus_514,0,0,train
sub-05,515,stimulus_515,3,1,train
sub-05,516,stimulus_516,3,3,train
sub-05,517,stimulus_517,1,3,train
sub-05,518,stimulus_518,3,0,val
sub-05,519,stimulus_519,3,0,train
sub-05,520,stimulus_520,2,1,train
sub-05,521,stimulus_521,3,1,train
sub-05,522,stimulus_522,0,3,train
sub-05,523,stimulus_523,1,0,train
sub-05,524,stimulus_524,0,3,train
sub-05,525,stimulus_525,2,1,test
sub-05,526,stimulus_526,2,2,train
sub-05,527,stimulus_527,2,0,train
sub-05,528,stimulus_528,3,0,train
sub-05,529,stimulus_529,0,0,train
sub-05,530,stimulus_530,3,2,train
sub-05,531,stimulus_531,3,2,train
sub-05,532,stimulus_532,0,0,train
sub-05,533,stimulus_533,1,3,train
sub-05,534,stimulus_534,3,3,train
sub-05,535,stimulus_535,3,1,train
sub-05,536,stimulus_536,0,3,train
sub-05,537,stimulus_537,2,2,train
sub-05,538,stimulus_538,2,2,test
sub-05,539,stimulus_539,3,3,train
sub-05,540,stimulus_540,3,3,test
sub-05,541,stimulus_541,2,1,val
sub-05,542,stimulus_542,2,0,train
sub-05,543,stimulus_543,3,1,train
sub-05,544,stimulus_544,1,2,train
sub-05,545,stimulus_545,2,1,train
sub-05,546,stimulus_546,2,3,train
sub-05,547,stimulus_547,0,1,train
sub-05,548,stimulus_548,0,1,train
sub-05,549,stimulus_549,2,1,train
sub-05,550,stimulus_550,2,3,train
sub-05,551,stimulus_551,0,0,train
sub-05,552,stimulus_552,1,0,train
sub-05,553,stimulus_553,3,2,train
sub-05,554,stimulus_554,0,0,train
sub-05,555,stimulus_555,3,3,train
sub-05,556,stimulus_556,1,0,train
sub-05,557,stimulus_557,1,1,train
sub-05,558,stimulus_558,0,3,train
sub-05,559,stimulus_559,1,1,train
sub-05,560,stimulus_560,3,2,train
sub-05,561,stimulus_561,3,2,train
sub-05,562,stimulus_562,2,1,train
sub-05,563,stimulus_563,0,0,test
sub-05,564,stimulus_564,0,0,test
sub-05,565,stimulus_565,0,1,train
sub-05,566,stimulus_566,0,2,test
sub-05,567,stimulus_567,2,3,train
sub-05,568,stimulus_568,1,3,train
sub-05,569,stimulus_569,1,0,train
sub-05,570,stimulus_570,3,3,train
sub-05,571,stimulus_571,3,1,train
sub-05,572,stimulus_572,1,2,train
sub-05,573,stimulus_573,3,1,train
sub-05,574,stimulus_574,3,3,train
sub-05,575,stimulus_575,1,2,train
sub-05,576,stimulus_576,3,3,train
sub-05,577,stimulus_577,3,0,train
sub-05,578,stimulus_578,2,1,train
sub-05,579,stimulus_579,3,2,train
sub-05,580,stimulus_580,2,1,train
sub-05,581,stimulus_581,2,0,train
sub-05,582,stimulus_582,1,0,train
sub-05,583,stimulus_583,1,1,train
sub-05,584,stimulus_584,3,0,train
sub-05,585,stimulus_585,1,1,train
sub-05,586,stimulus_586,1,0,train
sub-05,587,stimulus_587,2,1,val
sub-05,588,stimulus_588,0,1,train
sub-05,589,stimulus_589,1,3,train
sub-05,590,stimulus_590,3,0,train
sub-05,591,stimulus_591,3,1,train
sub-05,592,stimulus_592,2,1,train
sub-05,593,stimulus_593,3,2,train
sub-05,594,stimulus_594,1,1,train
sub-05,595,stimulus_595,0,3,train
sub-05,596,stimulus_596,0,0,train
sub-05,597,stimulus_597,3,3,train
sub-05,598,stimulus_598,1,3,train
sub-05,599,stimulus_599,1,3,train
sub-05,600,stimulus_600,1,0,train
sub-05,601,stimulus_601,1,1,train
sub-05,602,stimulus_602,1,1,train
sub-05,603,stimulus_603,1,3,train
sub-05,604,stimulus_604,0,3,train
sub-05,605,stimulus_605,3,1,test
sub-05,606,stimulus_606,0,3,train
sub-05,607,stimulus_607,1,1,test
sub-05,608,stimulus_608,1,2,train
sub-05,609,stimulus_609,3,3,train
sub-05,610,stimulus_610,1,0,train
sub-05,611,stimulus_611,0,2,train
sub-05,612,stimulus_612,2,3,train
sub-05,613,stimulus_613,2,2,val
sub-05,614,stimulus_614,1,2,train
sub-05,615,stimulus_615,0,1,train
sub-05,616,stimulus_616,3,2,train
sub-05,617,stimulus_617,3,1,train
sub-05,618,stimulus_618,3,1,train
sub-05,619,stimulus_619,2,2,train
sub-05,620,stimulus_620,2,0,train
sub-05,621,stimulus_621,2,2,train
sub-05,622,stimulus_622,2,0,train
sub-05,623,stimulus_623,1,1,train
sub-05,624,stimulus_624,1,1,test
sub-05,625,stimulus_625,3,1,train
sub-05,626,stimulus_626,2,3,val
sub-05,627,stimulus_627,3,3,train
sub-05,628,stimulus_628,3,0,train
sub-05,629,stimulus_629,1,1,train
sub-05,630,stimulus_630,3,3,train
sub-05,631,stimulus_631,2,1,train
sub-05,632,stimulus_632,0,1,train
sub-05,633,stimulus_633,1,1,train
sub-05,634,stimulus_634,0,2,train
sub-05,635,stimulus_635,3,1,train
sub-05,636,stimulus_636,2,0,test
sub-05,637,stimulus_637,3,2,train
sub-05,638,stimulus_638,3,2,train
sub-05,639,stimulus_639,2,1,train
sub-05,640,stimulus_640,3,1,train
sub-05,641,stimulus_641,3,3,val
sub-05,642,stimulus_642,2,3,val
sub-05,643,stimulus_643,0,1,train
sub-05,644,stimulus_644,0,0,train
sub-05,645,stimulus_645,3,3,val
sub-05,646,stimulus_646,0,3,train
sub-05,647,stimulus_647,0,3,val
sub-05,648,stimulus_648,2,3,train
sub-05,649,stimulus_649,2,3,test
sub-05,650,stimulus_650,2,1,train
sub-05,651,stimulus_651,2,2,train
sub-05,652,stimulus_652,0,0,train
sub-05,653,stimulus_653,2,2,test
sub-05,654,stimulus_654,2,1,train
sub-05,655,stimulus_655,2,3,train
sub-05,656,stimulus_656,2,2,test
sub-05,657,stimulus_657,2,1,test
sub-05,658,stimulus_658,1,0,train
sub-05,659,stimulus_659,2,1,train
sub-05,660,stimulus_660,3,2,train
sub-05,661,stimulus_661,1,1,train
sub-05,662,stimulus_662,3,3,train
sub-05,663,stimulus_663,2,2,train
sub-05,664,stimulus_664,1,1,val
sub-05,665,stimulus_665,1,0,train
sub-05,666,stimulus_666,3,2,train
sub-05,667,stimulus_667,0,0,val
sub-05,668,stimulus_668,0,0,val
sub-05,669,stimulus_669,2,2,train
sub-05,670,stimulus_670,3,1,train
sub-05,671,stimulus_671,2,0,train
sub-05,672,stimulus_672,2,2,val
sub-05,673,stimulus_673,0,0,train
sub-05,674,stimulus_674,0,3,train
sub-05,675,stimulus_675,2,3,train
sub-05,676,stimulus_676,3,3,train
sub-05,677,stimulus_677,1,2,test
sub-05,678,stimulus_678,3,2,train
sub-05,679,stimulus_679,1,0,train
sub-05,680,stimulus_680,3,2,train
sub-05,681,stimulus_681,0,1,train
sub-05,682,stimulus_682,3,1,test
sub-05,683,stimulus_683,3,2,train
sub-05,684,stimulus_684,1,2,train
sub-05,685,stimulus_685,2,2,train
sub-05,686,stimulus_686,1,3,train
sub-05,687,stimulus_687,1,1,train
sub-05,688,stimulus_688,3,3,test
sub-05,689,stimulus_689,2,1,train
sub-05,690,stimulus_690,0,3,train
sub-05,691,stimulus_691,2,0,train
sub-05,692,stimulus_692,1,0,train
sub-05,693,stimulus_693,0,0,train
sub-05,694,stimulus_694,1,0,train
sub-05,695,stimulus_695,1,0,train
sub-05,696,stimulus_696,1,0,train
sub-05,697,stimulus_697,1,0,train
sub-05,698,stimulus_698,0,3,train
sub-05,699,stimulus_699,0,2,train
sub-05,700,stimulus_700,1,0,train
sub-05,701,stimulus_701,2,3,train
sub-05,702,stimulus_702,3,1,train
sub-05,703,stimulus_703,1,0,train
sub-05,704,stimulus_704,2,0,val
sub-05,705,stimulus_705,2,1,train
sub-05,706,stimulus_706,0,3,train
sub-05,707,stimulus_707,0,0,train
sub-05,708,stimulus_708,3,2,train
sub-05,709,stimulus_709,2,3,val
sub-05,710,stimulus_710,2,0,val
sub-05,711,stimulus_711,2,1,train
sub-05,712,stimulus_712,3,3,train
sub-05,713,stimulus_713,0,0,train
sub-05,714,stimulus_714,2,1,val
sub-05,715,stimulus_715,3,0,train
sub-05,716,stimulus_716,1,0,train
sub-05,717,stimulus_717,0,1,train
sub-05,718,stimulus_718,2,0,test
sub-05,719,stimulus_719,0,3,train
sub-05,720,stimulus_720,0,1,train
sub-05,721,stimulus_721,2,2,train
sub-05,722,stimulus_722,1,2,train
sub-05,723,stimulus_723,1,0,train
sub-05,724,stimulus_724,0,2,train
sub-05,725,stimulus_725,3,1,train
sub-05,726,stimulus_726,1,0,train
sub-05,727,stimulus_727,0,1,train
sub-05,728,stimulus_728,2,0,train
sub-05,729,stimulus_729,1,0,test
sub-05,730,stimulus_730,0,2,train
sub-05,731,stimulus_731,1,2,train
sub-05,732,stimulus_732,2,3,val
sub-05,733,stimulus_733,1,1,train
sub-05,734,stimulus_734,1,2,train
sub-05,735,stimulus_735,1,0,train
sub-05,736,stimulus_736,0,2,train
sub-05,737,stimulus_737,2,1,train
sub-05,738,stimulus_738,1,2,train
